streamlit run dashboard/app.pytransaction_id,customer_id,merchant,amount,transaction_date,payment_mode,status
TXN001404,CUST00213,Ola,16753.2,2025-10-16,credit_card,pending
TXN001405,CUST00734,BigBasket,24268.62,2025-06-13,upi,pending
TXN001406,CUST00154,Flipkart,3253.63,2026-01-16,net_banking,pending
TXN001407,CUST00174,Uber,4281.03,2026-05-15,credit_card,pending
TXN001408,CUST00335,Swiggy,746.95,2025-12-13,credit_card,pending
TXN001409,CUST00420,Swiggy,20632.87,2026-05-01,credit_card,pending
TXN001410,CUST00090,BigBasket,8817.57,2026-03-13,credit_card,pending
TXN001411,CUST00633,Myntra,18228.27,2025-11-06,cash,failed
TXN001412,CUST00064,Ola,24029.2,2026-02-27,upi,pending
TXN001413,CUST00656,Ola,15461.38,2025-08-08,credit_card,refund
TXN001414,CUST00753,Swiggy,11565.9,2025-07-22,net_banking,cancelled
TXN001415,CUST00871,Reliance Digital,24065.08,2025-10-13,upi,pending
TXN001416,CUST00499,Uber,19123.84,2026-01-30,upi,pending
TXN001417,CUST00527,Myntra,4860.83,2025-09-10,credit_card,refund
TXN001418,CUST00696,Zomato,24884.48,2025-08-19,net_banking,pending
TXN001419,CUST00608,Swiggy,18259.57,2025-09-07,cash,completed
TXN001420,CUST00311,Paytm Mall,20518.82,2025-10-05,net_banking,failed
TXN001421,CUST00160,Swiggy,17573.09,2026-05-07,upi,pending
TXN001422,CUST00950,Amazon,17962.34,2025-06-14,net_banking,failed
TXN001423,CUST00873,Reliance Digital,11725.29,2026-03-23,cash,completed
TXN001424,CUST00202,Zomato,24356.74,2025-07-14,cash,failed
TXN001425,CUST00888,Swiggy,9868.78,2026-01-05,cash,pending
TXN001426,CUST00922,Reliance Digital,21530.88,2025-08-06,net_banking,pending
TXN001427,CUST00395,Uber,6431.17,2026-01-29,cash,pending
TXN001428,CUST00205,Paytm Mall,6315.65,2026-04-05,credit_card,pending
TXN001429,CUST00675,Zomato,9785.0,2026-04-29,upi,pending
TXN001430,CUST00261,BigBasket,19579.64,2026-06-08,net_banking,refund
TXN001431,CUST01043,Uber,370.13,2026-02-10,credit_card,pending
TXN001432,CUST00780,Swiggy,14484.37,2025-11-09,debit_card,pending
TXN001433,CUST00228,Ola,31.84,2026-06-07,net_banking,cancelled
TXN001434,CUST00696,Ola,23343.28,2025-11-25,cash,pending
TXN001435,CUST00708,Uber,11052.46,2025-08-10,debit_card,pending
TXN001436,CUST00942,Flipkart,11123.31,2026-04-02,cash,pending
TXN001437,CUST00797,Paytm Mall,3068.96,2025-10-30,debit_card,pending
TXN001438,CUST00778,Reliance Digital,21823.42,2025-07-21,cash,cancelled
TXN001439,CUST00264,Swiggy,22391.94,2026-02-04,upi,pending
TXN001440,CUST00558,Amazon,6705.91,2025-07-13,upi,completed
TXN001441,CUST00792,Ola,13773.66,2025-10-07,debit_card,pending
TXN001442,CUST00412,Reliance Digital,17487.9,2025-10-31,cash,failed
TXN001443,CUST00274,Uber,4079.43,2025-11-04,credit_card,cancelled
TXN001444,CUST00974,Amazon,16573.18,2025-10-17,credit_card,pending
TXN001445,CUST00529,Flipkart,24303.33,2025-07-24,net_banking,cancelled
TXN001446,CUST00885,Uber,14766.88,2026-06-03,upi,cancelled
TXN001447,CUST00779,Uber,22730.49,2026-06-08,credit_card,failed
TXN001448,CUST00600,Uber,17783.2,2025-12-12,upi,pending
TXN001449,CUST00008,Reliance Digital,1649.46,2025-09-02,cash,pending
TXN001450,CUST00019,Uber,6316.1,2026-06-01,net_banking,pending
TXN001451,CUST00050,Uber,9476.18,2026-04-20,net_banking,pending
TXN001452,CUST00041,BigBasket,3289.17,2025-09-15,net_banking,pending
TXN001453,CUST00489,Paytm Mall,6006.26,2025-11-11,debit_card,cancelled
TXN001454,CUST00726,Uber,3485.85,2026-02-20,debit_card,pending
TXN001455,CUST00398,Amazon,5492.38,2026-05-17,cash,pending
TXN001456,CUST00904,Myntra,20724.59,2025-10-21,credit_card,pending
TXN001457,CUST00106,Uber,4133.86,2025-05-27,net_banking,pending
TXN001458,CUST00875,Amazon,18246.22,2025-06-22,debit_card,failed
TXN001459,CUST00852,Zomato,17964.07,2025-11-22,net_banking,pending
TXN001460,CUST01017,Ola,8594.98,2026-05-12,cash,pending
TXN001461,CUST00416,Uber,7542.49,2026-03-27,upi,pending
TXN001462,CUST00104,Swiggy,5462.25,2026-03-06,cash,pending
TXN001463,CUST00096,Uber,13513.75,2026-03-16,credit_card,pending
TXN001464,CUST00466,Paytm Mall,20893.64,2026-06-10,debit_card,completed
TXN001465,CUST00922,Amazon,9644.37,2026-03-13,net_banking,pending
TXN001466,CUST01000,BigBasket,2703.23,2026-02-23,net_banking,cancelled
TXN001467,CUST00556,Amazon,4823.41,2025-12-31,upi,pending
TXN001468,CUST00511,Amazon,6592.53,2025-06-29,upi,pending
TXN001469,CUST00207,Paytm Mall,5145.02,2026-04-26,debit_card,refund
TXN001470,CUST00593,Paytm Mall,12208.85,2026-02-04,debit_card,refund
TXN001471,CUST00027,Amazon,3014.29,2025-10-09,debit_card,pending
TXN001472,CUST00584,Paytm Mall,17886.95,2025-09-17,cash,pending
TXN001473,CUST00046,Uber,21614.88,2025-12-23,debit_card,cancelled
TXN001474,CUST00754,Zomato,20184.23,2025-06-17,credit_card,pending
TXN001475,CUST00762,Myntra,9426.61,2025-07-23,credit_card,pending
TXN001476,CUST00136,Ola,5022.86,2026-05-06,net_banking,failed
TXN001477,CUST00106,Myntra,21039.78,2025-12-28,cash,pending
TXN001478,CUST00158,BigBasket,15995.54,2026-05-17,credit_card,pending
TXN001479,CUST00137,Ola,4055.58,2025-09-25,net_banking,pending
TXN001480,CUST00014,Myntra,6875.2,2025-11-05,debit_card,pending
TXN001481,CUST00103,Swiggy,8597.11,2026-05-08,net_banking,failed
TXN001482,CUST00488,Reliance Digital,12384.91,2026-04-19,cash,cancelled
TXN001483,CUST00019,BigBasket,2907.32,2026-06-16,net_banking,pending
TXN001484,CUST00070,Paytm Mall,13859.43,2026-05-17,debit_card,pending
TXN001485,CUST00620,Zomato,15053.3,2026-03-18,upi,pending
TXN001486,CUST00024,Flipkart,23848.11,2026-02-28,cash,pending
TXN001487,CUST00652,Ola,20733.02,2025-09-13,upi,pending
TXN001488,CUST00476,Ola,12069.94,2026-06-18,credit_card,pending
TXN001489,CUST00045,Reliance Digital,20577.3,2025-10-10,net_banking,pending
TXN001490,CUST00193,Reliance Digital,7200.2,2026-06-13,net_banking,pending
TXN001491,CUST00014,Reliance Digital,7102.64,2025-12-02,debit_card,cancelled
TXN001492,CUST00807,Ola,46.4,2026-03-04,debit_card,pending
TXN001493,CUST00268,BigBasket,11889.4,2026-06-16,debit_card,pending
TXN001494,CUST00005,BigBasket,9641.32,2025-10-28,cash,pending
TXN001495,CUST00758,Ola,3397.1,2025-12-19,net_banking,completed
TXN001496,CUST00028,Paytm Mall,5456.4,2026-03-06,credit_card,pending
TXN001497,CUST00546,Amazon,9566.22,2025-06-20,cash,failed
TXN001498,CUST00844,Paytm Mall,13277.94,2026-04-07,upi,pending
TXN001499,CUST00036,Paytm Mall,19521.49,2026-06-07,cash,failed
TXN001500,CUST00450,Uber,3955.72,2026-05-26,cash,completed
TXN001501,CUST00243,Ola,4266.97,2025-08-21,debit_card,pending
TXN001502,CUST00663,Uber,15053.39,2025-07-22,cash,refund
TXN001503,CUST00422,Swiggy,6566.85,2026-06-25,net_banking,failed
TXN001504,CUST00374,Zomato,18029.29,2025-09-24,debit_card,pending
TXN001505,CUST00216,Reliance Digital,18696.85,2026-04-16,net_banking,pending
TXN001506,CUST00337,Reliance Digital,17330.49,2026-05-21,cash,pending
TXN001507,CUST00541,Uber,8473.09,2025-06-06,debit_card,cancelled
TXN001508,CUST00096,Amazon,16733.89,2025-10-12,upi,pending
TXN001509,CUST00435,Uber,14170.95,2025-11-09,net_banking,pending
TXN001510,CUST00611,Swiggy,17658.08,2025-12-18,net_banking,refund
TXN001511,CUST00906,Swiggy,13155.1,2026-01-04,debit_card,pending
TXN001512,CUST00259,Uber,12503.77,2025-10-17,cash,pending
TXN001513,CUST00554,Myntra,13162.33,2025-11-03,debit_card,completed
TXN001514,CUST00606,Amazon,22747.6,2026-05-05,cash,pending
TXN001515,CUST00547,Myntra,1394.61,2025-08-21,credit_card,pending
TXN001516,CUST00758,Amazon,3295.06,2025-08-05,upi,pending
TXN001517,CUST00423,Ola,19834.83,2025-06-07,cash,pending
TXN001518,CUST00427,Myntra,11296.86,2025-09-18,cash,pending
TXN001519,CUST00409,Swiggy,6784.11,2025-05-23,upi,pending
TXN001520,CUST01033,BigBasket,9783.33,2026-06-08,upi,pending
TXN001521,CUST00933,Swiggy,10565.43,2026-02-24,net_banking,pending
TXN001522,CUST00818,Myntra,21211.79,2026-02-28,debit_card,failed
TXN001523,CUST00105,Zomato,2594.03,2026-03-16,credit_card,pending
TXN001524,CUST00408,Swiggy,12684.32,2025-08-31,cash,completed
TXN001525,CUST00448,Uber,15486.86,2025-09-07,debit_card,pending
TXN001526,CUST00370,BigBasket,19240.67,2025-11-27,upi,refund
TXN001527,CUST00638,Myntra,14635.93,2025-10-23,credit_card,pending
TXN001528,CUST00948,Uber,803.97,2025-09-10,cash,pending
TXN001529,CUST00393,Zomato,21937.12,2025-06-05,upi,pending
TXN001530,CUST00256,BigBasket,10108.99,2026-01-12,net_banking,completed
TXN001531,CUST01010,BigBasket,21170.26,2025-10-21,net_banking,pending
TXN001532,CUST00572,Reliance Digital,19533.71,2026-01-30,net_banking,refund
TXN001533,CUST00331,BigBasket,9491.23,2025-08-14,debit_card,pending
TXN001534,CUST00477,Uber,2309.46,2026-03-11,cash,pending
TXN001535,CUST00108,Uber,8518.52,2026-03-28,upi,pending
TXN001536,CUST00521,Zomato,14764.08,2026-05-26,upi,pending
TXN001537,CUST00391,Amazon,18173.77,2026-01-02,upi,pending
TXN001538,CUST00463,Swiggy,6378.35,2026-04-15,upi,pending
TXN001539,CUST00628,Ola,24631.6,2025-07-30,debit_card,failed
TXN001540,CUST00314,Ola,9640.0,2025-11-21,cash,pending
TXN001541,CUST00392,BigBasket,21248.1,2026-04-23,net_banking,pending
TXN001542,CUST00280,Flipkart,12836.44,2025-10-13,credit_card,completed
TXN001543,CUST00065,Uber,15024.55,2026-02-01,upi,pending
TXN001544,CUST00260,Reliance Digital,16805.65,2026-01-11,net_banking,pending
TXN001545,CUST00409,Ola,13745.8,2026-01-08,debit_card,completed
TXN001546,CUST00299,Zomato,19572.68,2026-01-21,credit_card,pending
TXN001547,CUST00050,Ola,330.81,2025-12-30,upi,pending
TXN001548,CUST00372,Ola,21971.16,2025-09-07,net_banking,pending
TXN001549,CUST00588,Zomato,13025.12,2025-07-21,credit_card,completed
TXN001550,CUST00073,Amazon,23896.21,2025-06-13,debit_card,pending
TXN001551,CUST00433,Zomato,4312.98,2025-11-08,credit_card,pending
TXN001552,CUST00565,Amazon,23814.5,2026-03-02,upi,pending
TXN001553,CUST00193,BigBasket,24491.55,2025-11-17,cash,pending
TXN001554,CUST00201,Reliance Digital,23116.52,2025-07-05,upi,pending
TXN001555,CUST00562,Paytm Mall,8541.51,2025-07-24,debit_card,pending
TXN001556,CUST00284,Zomato,18840.64,2026-01-04,upi,pending
TXN001557,CUST00831,Swiggy,21380.56,2025-05-24,debit_card,pending
TXN001558,CUST00917,Flipkart,11274.16,2026-03-11,debit_card,pending
TXN001559,CUST00399,Amazon,7564.1,2026-02-04,credit_card,pending
TXN001560,CUST00919,BigBasket,3939.64,2025-09-15,net_banking,cancelled
TXN001561,CUST00159,Uber,5609.67,2025-11-05,net_banking,pending
TXN001562,CUST00943,BigBasket,21584.58,2025-07-15,debit_card,pending
TXN001563,CUST00054,Ola,10811.77,2025-12-20,credit_card,pending
TXN001564,CUST00973,Reliance Digital,14148.91,2026-02-16,upi,pending
TXN001565,CUST00463,Ola,24670.94,2025-06-06,credit_card,pending
TXN001566,CUST00360,BigBasket,14234.02,2026-04-22,credit_card,pending
TXN001567,CUST00528,Zomato,5373.04,2025-05-24,debit_card,pending
TXN001568,CUST00539,BigBasket,16729.5,2025-10-24,upi,pending
TXN001569,CUST00315,Paytm Mall,16492.86,2025-05-24,cash,pending
TXN001570,CUST00971,Paytm Mall,20876.94,2025-07-06,upi,pending
TXN001571,CUST00431,Flipkart,19919.57,2025-07-01,upi,cancelled
TXN001572,CUST00339,BigBasket,23898.29,2025-08-19,cash,refund
TXN001573,CUST00518,Reliance Digital,2981.24,2026-03-05,cash,pending
TXN001574,CUST00327,BigBasket,819.92,2025-10-29,credit_card,pending
TXN001575,CUST00302,Myntra,15709.28,2025-11-18,credit_card,completed
TXN001576,CUST00506,Flipkart,23883.95,2025-11-14,net_banking,pending
TXN001577,CUST00632,Ola,23897.02,2025-06-29,net_banking,pending
TXN001578,CUST00639,Ola,23374.31,2026-06-14,credit_card,failed
TXN001579,CUST00605,Flipkart,17229.62,2025-12-17,upi,pending
TXN001580,CUST00524,Amazon,11941.88,2026-03-22,debit_card,pending
TXN001581,CUST00693,Reliance Digital,14343.11,2026-06-27,debit_card,pending
TXN001582,CUST00916,Flipkart,13296.65,2025-10-07,net_banking,pending
TXN001583,CUST00222,Swiggy,7926.99,2026-03-07,credit_card,pending
TXN001584,CUST00070,Amazon,16164.74,2026-06-01,net_banking,pending
TXN001585,CUST00860,Zomato,22632.01,2025-12-03,credit_card,pending
TXN001586,CUST00087,Uber,8842.04,2025-07-08,upi,cancelled
TXN001587,CUST00662,Paytm Mall,19213.12,2025-10-06,net_banking,pending
TXN001588,CUST00435,Paytm Mall,13181.76,2025-09-07,upi,pending
TXN001589,CUST00387,Uber,11326.38,2025-08-28,debit_card,pending
TXN001590,CUST00170,BigBasket,15912.27,2025-12-12,credit_card,pending
TXN001591,CUST00739,Amazon,15426.48,2026-02-07,credit_card,failed
TXN001592,CUST00983,BigBasket,8526.71,2026-04-04,credit_card,pending
TXN001593,CUST00013,Myntra,23352.46,2026-04-12,cash,pending
TXN001594,CUST00068,BigBasket,18275.27,2026-03-11,credit_card,failed
TXN001595,CUST00160,Reliance Digital,16297.84,2025-10-02,net_banking,pending
TXN001596,CUST00547,Amazon,19731.22,2026-02-12,net_banking,pending
TXN001597,CUST00974,Swiggy,19239.94,2025-11-25,net_banking,pending
TXN001598,CUST00899,Paytm Mall,24060.57,2025-10-12,cash,pending
TXN001599,CUST00403,Zomato,6006.1,2026-01-27,debit_card,pending
TXN001600,CUST00077,Myntra,20900.44,2025-08-28,net_banking,pending
TXN001601,CUST00578,Myntra,2403.18,2026-06-03,credit_card,refund
TXN001602,CUST00208,BigBasket,21342.13,2025-08-08,credit_card,pending
TXN001603,CUST00859,Ola,2892.4,2026-01-28,debit_card,pending
TXN001604,CUST00272,Ola,3160.29,2025-11-17,credit_card,pending
TXN001605,CUST00523,BigBasket,6076.66,2025-08-13,net_banking,pending
TXN001606,CUST00139,Myntra,12606.54,2025-10-10,credit_card,failed
TXN001607,CUST00493,Flipkart,7020.22,2025-07-23,cash,pending
TXN001608,CUST00437,Ola,9526.32,2026-05-30,upi,pending
TXN001609,CUST00856,Uber,19679.76,2026-06-11,cash,pending
TXN001610,CUST00335,BigBasket,16014.81,2026-01-29,upi,pending
TXN001611,CUST00054,Flipkart,3233.73,2026-05-04,cash,pending
TXN001612,CUST00329,Uber,5473.7,2026-01-23,net_banking,pending
TXN001613,CUST00081,Paytm Mall,20517.77,2025-12-15,debit_card,failed
TXN001614,CUST00053,Swiggy,7998.7,2025-08-05,cash,pending
TXN001615,CUST00249,Paytm Mall,23086.83,2026-04-06,debit_card,refund
TXN001616,CUST01004,Swiggy,17609.06,2026-06-24,credit_card,cancelled
TXN001617,CUST00608,BigBasket,13970.68,2026-01-10,cash,pending
TXN001618,CUST00577,Paytm Mall,24909.11,2025-08-30,cash,pending
TXN001619,CUST00651,Uber,18471.11,2026-01-01,cash,pending
TXN001620,CUST00427,Uber,312.76,2025-11-19,credit_card,refund
TXN001621,CUST00300,Reliance Digital,15379.17,2025-12-12,debit_card,pending
TXN001622,CUST00346,Flipkart,16344.72,2025-06-24,debit_card,pending
TXN001623,CUST01006,Flipkart,10489.18,2025-06-10,cash,pending
TXN001624,CUST00163,BigBasket,23049.56,2026-01-11,cash,pending
TXN001625,CUST01019,Uber,11169.5,2025-07-04,debit_card,failed
TXN001626,CUST00702,Swiggy,7580.3,2026-03-11,credit_card,pending
TXN001627,CUST01009,Flipkart,10720.78,2025-11-14,debit_card,pending
TXN001628,CUST00529,Zomato,5326.85,2025-09-27,cash,pending
TXN001629,CUST00525,Ola,5915.64,2025-08-08,debit_card,pending
TXN001630,CUST00766,Paytm Mall,19728.4,2026-02-08,credit_card,pending
TXN001631,CUST00364,Amazon,14158.1,2025-07-08,cash,pending
TXN001632,CUST00718,Uber,6939.1,2026-06-19,credit_card,pending
TXN001633,CUST00828,Swiggy,20735.38,2025-08-01,debit_card,pending
TXN001634,CUST00260,Myntra,19336.94,2026-06-01,net_banking,pending
TXN001635,CUST00816,Uber,17330.43,2025-12-24,credit_card,pending
TXN001636,CUST00566,Flipkart,21686.57,2026-03-11,credit_card,failed
TXN001637,CUST00855,Amazon,23503.45,2026-03-02,upi,pending
TXN001638,CUST00705,Uber,4453.92,2025-11-28,net_banking,failed
TXN001639,CUST00785,Uber,16828.57,2025-06-23,upi,pending
TXN001640,CUST00547,Myntra,8734.74,2025-11-25,debit_card,pending
TXN001641,CUST00975,Flipkart,3268.3,2026-04-27,upi,pending
TXN001642,CUST00546,BigBasket,11338.79,2025-07-10,credit_card,pending
TXN001643,CUST00511,Zomato,24013.21,2025-12-16,upi,pending
TXN001644,CUST00123,Myntra,10120.53,2025-06-24,credit_card,cancelled
TXN001645,CUST00047,Uber,131.11,2026-01-29,debit_card,pending
TXN001646,CUST00549,Flipkart,20846.58,2025-06-30,net_banking,pending
TXN001647,CUST00797,Swiggy,4608.46,2026-05-02,credit_card,pending
TXN001648,CUST00897,Amazon,19176.05,2025-08-11,upi,pending
TXN001649,CUST00863,Reliance Digital,21501.67,2026-01-02,cash,pending
TXN001650,CUST00186,Uber,5552.94,2026-06-08,credit_card,refund
TXN001651,CUST00505,BigBasket,9186.54,2025-08-15,upi,failed
TXN001652,CUST00500,BigBasket,20409.22,2025-10-07,net_banking,pending
TXN001653,CUST00782,Reliance Digital,7008.22,2026-06-24,debit_card,pending
TXN001654,CUST00423,Zomato,10932.46,2026-06-22,debit_card,pending
TXN001655,CUST00589,Swiggy,8626.52,2026-02-20,net_banking,pending
TXN001656,CUST00209,Reliance Digital,804.21,2025-10-24,debit_card,pending
TXN001657,CUST00564,Zomato,24296.33,2025-09-26,debit_card,cancelled
TXN001658,CUST00899,Paytm Mall,21603.79,2025-06-20,debit_card,completed
TXN001659,CUST00619,Ola,23774.52,2025-06-19,cash,pending
TXN001660,CUST00042,Flipkart,11795.8,2025-08-04,upi,pending
TXN001661,CUST00887,Amazon,6197.52,2025-06-13,net_banking,failed
TXN001662,CUST00741,Paytm Mall,16621.54,2026-04-29,upi,pending
TXN001663,CUST00971,BigBasket,17609.52,2025-12-19,net_banking,pending
TXN001664,CUST00958,Ola,14542.25,2026-01-31,net_banking,pending
TXN001665,CUST00227,Paytm Mall,22963.35,2025-08-10,cash,pending
TXN001666,CUST00551,Reliance Digital,17201.88,2026-04-01,credit_card,failed
TXN001667,CUST00997,Ola,422.05,2026-06-25,upi,pending
TXN001668,CUST00639,Myntra,21043.06,2025-10-11,net_banking,pending
TXN001669,CUST00269,BigBasket,17761.56,2025-09-07,upi,failed
TXN001670,CUST00173,BigBasket,5448.06,2026-04-30,net_banking,pending
TXN001671,CUST00120,Reliance Digital,23380.21,2026-02-11,debit_card,pending
TXN001672,CUST00077,BigBasket,13204.05,2025-08-23,credit_card,pending
TXN001673,CUST00219,Paytm Mall,5181.77,2026-04-16,debit_card,pending
TXN001674,CUST00300,Paytm Mall,23075.33,2025-10-16,debit_card,pending
TXN001675,CUST00424,BigBasket,12011.24,2025-07-20,upi,pending
TXN001676,CUST00466,Uber,5425.24,2026-05-08,credit_card,pending
TXN001677,CUST00595,BigBasket,20231.46,2025-12-24,cash,pending
TXN001678,CUST00367,BigBasket,18336.05,2026-01-21,upi,failed
TXN001679,CUST00935,Paytm Mall,13762.21,2025-07-13,credit_card,pending
TXN001680,CUST00251,Zomato,991.11,2025-08-29,credit_card,pending
TXN001681,CUST00893,Amazon,24520.25,2026-05-07,net_banking,pending
TXN001682,CUST00941,Flipkart,18991.4,2025-11-07,debit_card,pending
TXN001683,CUST00890,Amazon,11184.13,2025-11-07,debit_card,pending
TXN001684,CUST00537,Flipkart,23015.35,2025-12-20,debit_card,pending
TXN001685,CUST01040,Myntra,5815.98,2025-10-24,cash,pending
TXN001686,CUST00974,Flipkart,20111.13,2026-05-04,cash,cancelled
TXN001687,CUST00313,Reliance Digital,17488.33,2025-10-04,debit_card,pending
TXN001688,CUST00236,Zomato,22402.36,2026-02-02,net_banking,pending
TXN001689,CUST00239,Swiggy,23548.58,2026-06-23,upi,pending
TXN001690,CUST00608,BigBasket,15457.2,2026-01-12,net_banking,pending
TXN001691,CUST00934,Amazon,709.3,2025-06-16,net_banking,refund
TXN001692,CUST00114,Ola,20108.62,2026-06-14,net_banking,pending
TXN001693,CUST00027,Zomato,19188.64,2025-07-27,debit_card,pending
TXN001694,CUST00353,Myntra,1970.98,2025-09-10,upi,pending
TXN001695,CUST00325,Paytm Mall,6337.54,2026-01-11,net_banking,failed
TXN001696,CUST00805,Amazon,19881.2,2025-11-08,debit_card,refund
TXN001697,CUST00983,Uber,12863.96,2026-02-11,debit_card,pending
TXN001698,CUST00987,Paytm Mall,14617.61,2026-03-13,upi,pending
TXN001699,CUST00731,Reliance Digital,6889.69,2025-09-16,upi,pending
TXN001700,CUST00933,Zomato,5667.23,2025-11-03,credit_card,pending
TXN001701,CUST00746,Paytm Mall,22694.26,2026-04-07,net_banking,completed
TXN001702,CUST00482,Flipkart,10085.61,2025-10-10,net_banking,pending
TXN001703,CUST00506,Reliance Digital,1124.89,2025-05-23,debit_card,pending
TXN001704,CUST00992,Myntra,6728.64,2026-05-13,net_banking,pending
TXN001705,CUST00496,Flipkart,17182.43,2026-02-19,upi,pending
TXN001706,CUST00718,Paytm Mall,8181.15,2026-04-04,credit_card,pending
TXN001707,CUST00622,Flipkart,14986.13,2026-02-21,cash,pending
TXN001708,CUST00206,Uber,680.35,2025-07-19,upi,pending
TXN001709,CUST00217,Swiggy,2477.85,2025-11-25,cash,failed
TXN001710,CUST00458,Reliance Digital,20570.66,2025-05-28,net_banking,cancelled
TXN001711,CUST00248,Amazon,13670.27,2025-12-02,debit_card,pending
TXN001712,CUST01005,Flipkart,23920.11,2025-11-07,debit_card,failed
TXN001713,CUST00122,Paytm Mall,6484.63,2026-05-15,credit_card,pending
TXN001714,CUST00134,Paytm Mall,12590.16,2025-09-15,net_banking,pending
TXN001715,CUST00277,Swiggy,5030.04,2025-05-24,upi,pending
TXN001716,CUST00845,BigBasket,10664.24,2026-04-26,debit_card,failed
TXN001717,CUST00276,Myntra,20275.75,2025-08-01,credit_card,completed
TXN001718,CUST00011,Myntra,11407.03,2025-07-23,credit_card,pending
TXN001719,CUST00509,Myntra,940.79,2025-10-08,debit_card,pending
TXN001720,CUST01024,Ola,4923.38,2026-01-01,net_banking,pending
TXN001721,CUST00221,Zomato,20123.59,2025-07-10,net_banking,pending
